code insee,ville,inscrits,abstentions,exprimes,LDVG,LFN,LUD
54446,Réchicourt-la-Petite,53,12,38,11,9,18
54447,Réclonville,68,23,45,8,12,25
54449,Rehainviller,767,249,501,95,204,202
54450,Reherrey,106,27,75,8,30,37
54451,Réhon,2488,1237,1209,304,424,481
54452,Reillon,69,15,51,10,8,33
54453,Rembercourt-sur-Mad,149,28,118,25,40,53
54455,Remenoville,135,40,94,12,46,36
54456,Réméréville,366,91,260,43,117,100
54457,Remoncourt,33,6,24,5,9,10
54458,Repaix,95,29,64,7,28,29
54459,Richardménil,2080,681,1361,259,415,687
54460,Rogéville,123,36,82,6,30,46
54461,Romain,53,5,44,9,19,16
54462,Rosières-aux-Salines,2058,822,1191,209,444,538
54463,Rosières-en-Haye,184,49,131,13,60,58
54464,Rouves,66,16,48,4,25,19
54465,Roville-devant-Bayon,474,161,299,47,122,130
54466,Royaumeix,224,70,142,24,73,45
54467,Rozelieures,147,41,101,17,51,33
54468,Saffais,97,29,68,11,29,28
54469,Saint-Ail,304,126,175,28,67,80
54470,Saint-Baussant,49,12,35,5,17,13
54471,Saint-Boingt,74,16,55,6,30,19
54472,Saint-Clément,705,281,405,99,198,108
54473,Saint-Firmin,179,58,113,13,62,38
54474,Sainte-Geneviève,149,53,92,11,31,50
54475,Saint-Germain,125,36,86,14,35,37
54476,Saint-Jean-lès-Longuyon,277,99,170,32,69,69
54477,Saint-Julien-lès-Gorze,126,44,78,5,39,34
54478,Saint-Marcel,146,53,89,17,36,36
54479,Saint-Mard,82,25,57,10,18,29
54480,Saint-Martin,65,22,42,4,25,13
54481,Saint-Maurice-aux-Forges,95,25,62,14,23,25
54482,Saint-Max,7475,3233,4083,741,996,2346
54483,Saint-Nicolas-de-Port,5331,2344,2886,554,1166,1166
54484,Sainte-Pôle,149,47,95,14,48,33
54485,Saint-Pancré,182,81,96,23,40,33
54486,Saint-Remimont,255,76,170,28,80,62
54487,Saint-Rémy-aux-Bois,62,20,42,12,21,9
54488,Saint-Sauveur,35,9,26,2,10,14
54489,Saint-Supplet,129,53,74,8,44,22
54490,Saizerais,1059,374,658,135,278,245
54491,Sancy,268,121,140,29,69,42
54492,Sanzey,101,36,60,14,23,23
54493,Saulnes,1722,851,827,250,269,308
54494,Saulxerotte,84,31,51,13,32,6
54495,Saulxures-lès-Nancy,3364,1189,2105,367,668,1070
54496,Saulxures-lès-Vannes,253,94,151,25,72,54
54497,Saxon-Sion,75,20,53,7,16,30
54498,Seichamps,4147,1554,2500,493,742,1265
54499,Seicheprey,82,19,62,4,28,30
54500,Selaincourt,134,38,89,11,36,42
54501,Seranville,83,18,61,6,38,17
54502,Serres,191,66,120,9,68,43
54504,Serrouville,467,199,257,53,111,93
54505,Sexey-aux-Forges,498,125,362,80,141,141
54506,Sexey-les-Bois,276,59,208,28,79,101
54507,Sionviller,109,37,68,11,42,15
54508,Sivry,201,55,141,20,60,61
54509,Sommerviller,804,282,489,100,221,168
54510,Sornéville,215,76,133,9,78,46
54511,Sponville,112,44,67,11,25,31
54512,Tanconville,94,32,60,6,27,27
54513,Tantonville,467,160,283,49,139,95
54514,Tellancourt,371,175,183,36,57,90
54515,Thélod,226,62,153,18,43,92
54516,They-sous-Vaudemont,12,1,9,0,6,3
54517,Thézey-Saint-Martin,180,57,116,15,63,38
54518,Thiaucourt-Regniéville,697,284,402,50,192,160
54519,Thiaville-sur-Meurthe,402,142,250,42,114,94
54520,Thiébauménil,288,73,204,39,84,81
54521,Thil,1102,575,476,174,101,201
54522,Thorey-Lyautey,105,39,66,11,29,26
54523,Thuilley-aux-Groseilles,123,42,70,7,30,33
54524,Thumeréville,67,15,50,10,16,24
54525,Tiercelet,488,233,247,53,74,120
54526,Tomblaine,5698,2276,3308,999,1049,1260
54527,Tonnoy,567,201,359,80,120,159
54528,Toul,10245,4743,5303,952,2094,2257
